Author/s,Year,Title,ID,Abstract
"Sang Yoon Song, 2018.
 """,2018.,The Sources of Firm Size-Wage Premium: Evidence from Employer-Employee Matched Data (in Korean),"2018-33, Economic Research Institute, Bank of Korea.","Using the Korean employer-employee matched data over the period between 2007-2015, this paper analyzes the effects of characteristics of both employee and employer on firm-size wage premium, focusing on four factors: 1) worker characteristics, 2) worker composition within firms(or establishments), 3) wage differentials between contractors and subcontractors, and 4) performance pay and rent-sharing behaviors of employers. The main results are as follows. First, among the factors considered, the one that shows the biggest effects on size-wage premium is worker characteristics. In particular, the differences in the years of schooling and work experience between workers of small and larger establishments play critical roles in explaining size-wage premium. Secondly, among variables for worker composition, the differences in shares of highly educated workers and workers who join labor unions within establishments mainly account for size-wage premium. Thirdly, wage differentials between contractors and subcontractors also affect size-wage premium in the manufacturing sector. This is due to relatively high shares belonging to subcontractors among small firms and lower wages paid to workers of subcontractors. Fourthly, low performance pay and inactive rent-sharing behaviors of small manufacturing firms make size-wage premium larger. Lastly, size-wage premium affects workers¡¯ wages disproportionately according to wage levels: High-wage workers in large firms benefit more from their size-wage premiums compared to low-wage workers working for the same firms."
"Jooyung Lee, 2018.
 """,2018.,Estimation of Long-term Housing Demand and Related Housing Construction Investment in North Korea (in Korean),"2018-32, Economic Research Institute, Bank of Korea.","This paper estimates long-term housing demand and the related housing construction investment in North Korea, to ascertain whether the growth in housing construction investment, which is considered an important part of private economic activity in North Korea, will continue in the future. First, long-term housing demand is estimated based on the Mankiw-Weil model. We then calculate the demographics-driven aggregate housing demand in North Korea, by estimating individuals¡¯ demands for housing using age-based survey data on North Korean defectors, and applying it in view of the age structure of North Korea¡¯s population. According to these estimates, the pace of increase in demographics-driven housing demand shows a gradual slowdown, from an annual average of 0.6% to 0.9% between 2001 and 2020, to 0.3% between 2021 and 2030. This paper next forecasts housing demand and the scale of housing construction in North Korea based on the assumption that the country will pursue external openness on full scale from 2021, and that this will lead to considerable growth in income. If external openness leads to a declining mortality rate and increases in individual demand, then an additional 0.6%p (for the low growth scenario) to 1.8%p (for the high growth scenario) in the annual rate of growth in total housing demand is likely, compared to the baseline scenario. The related housing construction investment is anticipated to show additional increases of 12.3 million pyeong (1 pyeong ¡Ö 3.3§³) (low growth scenario) to 34.1 million pyeong (high growth scenario) in terms of area, and of 28 trillion won (low growth) to 77 trillion won (high growth) in terms of amount during the 10 years from 2021. This suggests that, if North Korea¡¯s efforts to open to the world reach full swing, housing demand is likely to grow significantly and more housing construction investment will be needed than is currently projected."
"Myungkyu Shim & Hee-Seung Yang & Seohyun Lee, 2018.
 """,2018.,Technological Progress and Youth Employment (in Korean),"2018-31, Economic Research Institute, Bank of Korea.","This paper analyzes the extent to which technology progress and youth employment are related. In doing so, we divide workers into two groups - young workers and elder (prime-aged) workers - and study how differently technology progress affects demand for different groups of workers. In particular, we estimate elasticity of substitution between physical capital and workers a la Jaimovich et al. (2013) since demand for different groups of labor crucially depends on the elasticity. By using Korean labor market data between 2000 and 2014, we estimate key parameters of the production function by utilizing industry variation observed in the data. Our findings robustly indicate that the elasticity of substitution is greater (or at least not smaller) for young workers than for elder workers. This finding is robust to instrumental variable regression and to different sub-groups of workers, including educational attainment, different criteria for young/prime-aged workers, male workers, occupational groups, and size of the firms. Our findings suggest that policies that help young workers to obtain skills complement to new technology can be more efficient than policies that do not consider structural change of the labor market."
"Sei-Wan Kim & Moon Jung Choi, 2018.
 """,2018.,Do Korean Exports Have Different Patterns over Different Regimes?: New Evidence from STAR-VECM,"2018-30, Economic Research Institute, Bank of Korea.","In this work we examine whether the relationships of Korean exports to global GDP and to the exchange rate change depending on whether exports are in their expansionary or their contractionary regimes. To this empirical end we incorporate the two distinct dynamic features of regime change and co-integration into a multi-variable smooth transition autoregressive vector error correction model (STAR-VECM). Our estimation results reveal asymmetries in the short-run relationships of Korea¡¯s exports to global GDP and to the exchange rate, between the contractionary and the expansionary export regimes, although their long-run relationships remain stable. Specifically, the positive effect of real global GDP on Korea¡¯s real exports is inelastic during contractionary regimes but changes to become elastic in expansionary regimes. The effect of the real effective exchange rate on Korea¡¯s real exports is positive and inelastic under contractionary regimes, but becomes negative and elastic under expansionary regimes. Our results suggest that the asymmetric properties of the relationship of Korea¡¯s exports to global GDP and the exchange rates across the different regimes should be taken into account in order to better understand the behavior of Korea¡¯s exports."
"Youngju Kim & Hyunjoon Lim, 2018.
 """,2018.,Which External Shock Matters in Small Open Economies? US Economic Policy Uncertainty vs. Global Risk Aversion,"2018-29, Economic Research Institute, Bank of Korea.","We investigate the relative roles of US economic policy uncertainty and global risk aversion in contributing to financial and macroeconomic fluctuations in small open economies (SOEs) using a panel of forty SOEs that includes both advanced economies (AEs) and emerging markets economies (EMEs). We find that SOEs¡¯ financial and real economic activities respond smoothly and persistently to US policy uncertainty shocks, consistent with Bloom et al. (2018), while exhibiting relatively short-lived and robust reactions to US risk aversion shocks. A novel finding of this paper is that the responses of AEs and EMEs are asymmetric: AEs react more strongly to US policy uncertainty shocks while EMEs are more sensitive to risk aversion shocks. These results suggest that the channels through which each shock is transmitted to SOEs may vary."
"Myunghyun Kim, 2018.
 """,2018.,How the Financial Market Can Dampen the Effects of Commodity Price Shocks,"2018-28, Economic Research Institute, Bank of Korea.","Commodities have begun to function as an asset class during the past decade, as trading in commodity derivatives has increased massively since the 2000s. This paper studies the role of commodities as an asset class in accounting for the recently lessened impacts of commodity price shocks on the economy, by constructing a model with financial frictions and with financial intermediaries that own two assets ? tied to commodities as well as to capital. Simulation results of the model show that financial intermediaries¡¯ holdings of commodities as assets have contributed to the recent reduction in the effects of commodity price shocks."
"Jongwook Park, 2018.
 """,2018.,Monetary Policy and Income Inequality in Korea,"2018-27, Economic Research Institute, Bank of Korea.","This paper analyzes the relationships between monetary policy and income inequality in Korea. We calculate Gini coefficient for various income range using data from the Household Income and Expenditure Survey and then estimate a block-exogeneity VAR representing Korean and US economies to examine the effects of monetary policies on income inequality. The results show that following a one-standard deviation contractionary (expansionary) monetary policy shock, market income Gini coefficient increases (decreases) significantly after one year, reaching its peak to 0.0014 (0.14%p) while GDP and CPI decrease (increase) significantly by 0.48% and 0.15%, respectively. The contributions of monetary policy shocks to income inequality are found to be small as shown by forecast error variance and historical decompositions. In addition, earnings heterogeneity channel is most important among various channels through which monetary policy affects income inequality. Finally, a counterfactual analysis implies that if Bank of Korea held the call rate constant at 5.13% from 2008:Q3 and thereafter, the average of market income Gini coefficient would be higher by 0.009 (0.9%p) during 2008:Q4 - 2015:Q1 under the assumption of static expectations."
"Seohyun Lee & Inhwan So & Jongrim Ha, 2018.
 """,2018.,Identifying Uncertainty Shocks due to Geopolitical Swings in Korea,"2018-26, Economic Research Institute, Bank of Korea.","Using a novel set of instrumental variables in a structural VAR framework, we investigate the economic impact of uncertainty shocks stemming from geopolitical swings in South Korea. We construct robust instrumental variables for examining the variations in uncertainty due to geopolitical swings by observing high-frequency changes in financial asset returns and their volatilities at around the times of such geopolitical events. Our empirical results show that heightened (reduced) geopolitical uncertainty has a negative (positive) impact on macroeconomic outcomes in South Korea. We provide evidence that financial and capital market movements - fluctuations in exchange rates and sovereign spreads, changes in financial asset prices and market volatility, and swings in foreign investment - play important roles in the transmission of uncertainty shocks."
"Jinsoo Lee & Bok-Keun Yu, 2018.
 """,2018.,The Effects of Export Diversification on Macroeconomic Stabilization : Evidence from Korea,"2018-25, Economic Research Institute, Bank of Korea.","This paper studies whether export diversification mitigated the negative effect of the global financial crisis on exports using the Korean case. Specifically, we use annual data on the exports of 24 Korean manufacturing industries from 2000 to 2016 and examine whether the negative effect of the crisis on exports was less prevalent in industries that were more diversified in terms of country and product. We also examine whether export competitiveness, measured by the revealed comparative advantage index by industry, had a mitigating effect on trade during the crisis. In order to study these issues, we use a panel regression with a fixed-effect model for 24 Korean manufacturing industries. From our empirical analysis, we find that country diversification weakened the negative impact of the global financial crisis on Korea¡¯s exports, but neither product diversification nor export competitiveness did so."
"Moon Jung Choi & Kei-Mu Yi, 2018.
 """,2018.,Accounting for the Sources of the Recent Decline in Korea's Exports to China,"2018-24, Economic Research Institute, Bank of Korea.","Following a two-decade period of double-digit growth, South Korean exports to China have declined since 2013. We investigate the sources of this recent decline using two complementary methodologies, an accounting decomposition and a model-based decomposition. First, we decompose the changes in Korea's exports to China as a share of output into within-industry and between-industry effects using disaggregated industry-level data. Our results show that during the high export growth period of 1990-2009, the within effect dominated; in the export slowdown period of 2010-2014, the within effect contributed to the slowdown in that individual sectors, on net, exported a smaller fraction of their output to China. Second, we apply a dynamic multi-sector, multi-country general equilibrium model to decompose the shocks that cause the decline in Korea's exports to China. The results reveal that in 2013-2016 China experienced a sharp reduction in its desire to accumulate capital and to consume manufactured goods. All else equal, these forces would imply fewer imports by China from Korea of manufactured goods. Given that Korea's exports to China are highly concentrated in manufactured intermediate and capital goods, these shocks could, in principle, explain most of the decline in Korea's exports to China during this period."
"Youngjin Yun, 2018.
 """,2018.,Cross-Border Bank Flows through Foreign Branches: Evidence from Korea,"2018-23, Economic Research Institute, Bank of Korea.","Global banks play an important role in international monetary transmission by allocating funds across the world through their foreign affiliates. Using monthly data on individual foreign bank branches in Korea from 2004 to 2018, this paper investigates the effects of foreign monetary policies and Korean macroprudential policy on the cross-border capital flows between global banks' headquarters and their Korean branches. I find that foreign branches reduce borrowing from their headquarters by 2.4% of their assets after a one percentage point hike in the home-country policy rates. The effect is more significant for the branches with higher loan-to-asset ratios as their asset maturities are longer. Korea introduced leverage caps on banks' FX derivative positions in 2010, and has been adjusting the cap depending on the macroeconomic situation. I find that lowering the cap makes foreign branches increase capital by receiving long-term capital from headquarters. The branches with higher bond-to-asset ratios respond more as they trade heavily in FX derivatives."
"Moon Jung Choi & Kyung Kuen Kim, 2018.
 """,2018.,Import Demand of Advanced Countries and Korea¡¯s Exports (in Korean),"2018-22, Economic Research Institute, Bank of Korea.","This paper investigates the effects of demand for imports in advanced countries on Korea¡¯s exports to them, and how these effects have changed since the global financial crisis. As a measure of import demand, we use import intensity-adjusted demand to take into account heterogenous import intensities across components of aggregate demand. Our estimation of a dynamic panel regression model reveals that Korea¡¯s exports to G7 countries were elastic with respect to the import demand of these countries until the period of the global financial crisis, but have shifted to become inelastic since the crisis. Furthermore, we separately estimate the effects of the different components of G7 countries¡¯ aggregate demand (private consumption, public consumption, investment and exports). The results show that the decrease in private consumption in G7 countries during the crisis had a significant impact in causing the decline in Korea¡¯s exports to them, but that the increase in their public consumption since the crisis has had a significant effect in driving the increased Korean exports to them. The effects of G7 countries¡¯ exports on Korea¡¯s exports to them remain positive and significant during both the pre- and the post-crisis periods. The effects of G7 countries¡¯ investment on Korea¡¯s exports are also positive and significant, but the positive effect has weakened since the crisis. Our findings suggest that the overall effect of changes in G7 countries¡¯ import demand on Korea¡¯s exports to them has weakened compared to the pre-crisis period."
"Sang-yoon Song, 2018.
 """,2018.,"Leverage, Hand-to-Mouth Households, and MPC Heterogeneity: Evidence from South Korea","2018-21, Economic Research Institute, Bank of Korea.","This study examines the link between leverage, Hand-to-Mouth (HtM) status of households, and the marginal propensity to consume (MPC) out of income changes for South Korean households over 2012-2017. To build on previous studies, we provide an alternative definition of HtM households and examine the asymmetric effects of the direction of income changes on MPCs. By using the methodology of Hansen (2000), we estimate the threshold of the liquidity ratio (defined as liquid assets to monthly after-tax income) and find that households with liquid assets less than about two months of after-tax income show higher MPCs than others. We also find that the leverage ratio and newly defined HtM status show asymmetric effects on MPCs by the direction of income changes. The MPC of households with positive income changes is smaller than that of those with negative ones. Furthermore, HtM households with high leverage are much more sensitive to negative income changes than positive ones. This result suggests that in economic circumstances where households are highly in debt and have insufficient liquid assets, as in the South Korea economy, their consumption is likely to be vulnerable to negative income changes and this could hamper aggregate spending growth."
"Sung Ho Park, 2018.
 """,2018.,Fixed-Rate Loans and the Effectiveness of Monetary Policy,"2018-20, Economic Research Institute, Bank of Korea.","Fixed-rate loans may contribute to financial stability because they lower the volatility of interest rates. This reduced volatility of interest rates, however, may undermine the effectiveness of monetary policy. Fixed-rate loans, also, may change the steady-states of economy because fixed interest rates are usually higher than variable interest rates, which can alter incentives of borrowers for loans. This paper tests how fixed-rate loans affect the steady-states of economy and the effectiveness of monetary policy, using the DSGE model. The steady-states in the economy are shown to vary in the ratio of fixed-rate loans. When the ratio of fixed-rate loans rises, borrowers bear more burden of interests because fixed interest rates are higher than variable interest rates. Therefore, borrowers reduce their loans, which lead into decreased weight of financial sector in the economy. Total output, however, remains almost unchanged regardless of the ratio of fixed-rate loans because households increase labor supply to compensate for their financial losses. The similar phenomenon happens when the mark-up of fixed interest rates over variable interest rates increases. Effects of fixed-rate loans on monetary policy turn out to be different in financial economy and real economy. Financial economy variables, such as interest rates and loans, respond differently to monetary policy shocks when the ratio of fixed-rate loans increases. These differences, however, are offset by each other within financial economy and not transmitted to real economy. That is, real economy variables, such as output, consumption, and price, react virtually the same to monetary policy shocks regardless of the ratio of fixed-rate loans. The same results occur when I vary the mark-up of fixed interest rates or the stickiness of fixed interest rates."
"Namju Kim, 2018.
 """,2018.,The Effect of Investment-Specific Technology Shocks on the Gap of Wage and Employment by Workers¡Ç Skill or Tasks (in Korean),"2018-19, Economic Research Institute, Bank of Korea.","This paper aims to assess the effect of investment-specific technology shocks(IST shocks) on the gap of wages and employment between different groups of workers in the Korean labor market. IST shocks can be identified by four long-run restrictions in a Structural Bayesian VAR framework. First, workers are categorized into skilled(college graduates and more) and unskilled(high-school graduates and less) ones by their educational attainment. After each shocks activates, including IST¡¤skill-biased technology¡¤other technology shocks, changes in the Skill-Unskill wage gap(skill premium) and employment differentials are examined. Second, workers are re-categorized into routine(tasked on repetitive and procedural jobs) and non-routine ones by their occupational tasks. By simulating IST¡¤routine-labor productivity¡¤other technology shocks respectively, it is originally checked how the Routine-Nonroutine wage gap and employment differentials will change. This paper shows that positive IST shocks can decrease the Skill-Unskill wage gap and increase the Routine-Nonroutine wage gap. It is also found, however, that positive IST shocks can not drive significant changes in employment differentials by any categorization."
"Bok-Keun Yu, 2018.
 """,2018.,Analysis of Changes in Determinants of Foreigners¡Ç Bond Investment before and after the Global Financial Crisis: The Case of Korea (in Korean),"2018-18, Economic Research Institute, Bank of Korea.","This study employs regression analysis and variance decomposition based on portfolio selection and interest rate parity theories to examine whether the determinants of foreigners' bond investment for Korea, such as the degrees of arbitrage opportunities as well as global and country risks, have changed after the global financial crisis. Empirical results show that arbitrage opportunities played a more important role in the pre-crisis period (2004-07), while risk factors were more influential in the post-crisis period (2010-17). In addition, the explanatory power of the regression model decreased after the crisis, which implies that the influence of variables other than arbitrage opportunities and risk factors may have increased."
"Ohik Kwon & Jaevin Park, 2018.
 """,2018.,E-money: Legal Restrictions Theory and Monetary Policy,"2018-17, Economic Research Institute, Bank of Korea.",This paper studies the efficiency of electronic money system by focusing on the decentralized setting of issuance. In the model competitive money issuers can create small denominated money (or e-money) backed by large denominated government bonds. Under the decentralized environment the issuers can also produce counterfeit collateral at a proportional cost. This moral hazard incentive requires the more government bonds for the issuers to provide the same amount of money. In general equilibrium the individual money issuers do not internalize the aggregate effect of money supply. Thus the equilibrium allocation is constrained inefficient with the moral hazard incentives. We suggest a pigouvian tax on money supply to correct the externality in aggregate money supply.
"Jungu Yang, 2018.
 """,2018.,The Banks' Swansong: Banking and the Financial Markets under Asymmetric Information,"2018-16, Economic Research Institute, Bank of Korea.","Bank runs may serve to communicate information across agents, and thus enhance rather than thwart allocation efficiency by making the fundamentals determine the asset prices. Figuratively speaking, banks die (go bankrupt) singing a swan song (revealing hidden information). In this way bank runs help uninformed agents to achieve efficient allocation under the condition of asymmetric information in the financial markets. The production of information is done efficiently without cost a point which distinguishes between this paper from most other related studies. The efficiently bank runs provide new ground for the coexistence of banks and financial markets. Even when all agents deposit their whole endowment of goods with the bank, the markets play their role in allocating resources once efficient bank runs happen. Allowing a run implies that investment in liquidity can be minimized, and the expected utility of uninformed agents thus increased. The role of banks is strengthened when agents have limited access to the markets."
"Youngjin Yun, 2018.
 """,2018.,Reserve Accumulation and Bank Lending: Evidence from Korea,"2018-15, Economic Research Institute, Bank of Korea.","Reserve accumulation is funded by the central bank's domestic borrowing as it always sterilizes reserve purchases by increasing domestic liabilities. The central bank borrowing could crowd out firms' borrowing under imperfect international capital mobility. I present a model that illustrates the mechanism and examine monthly balance sheets of Korean banks from September 2003 to August 2008 to find that bank lending to firms did decline after reserve accumulation. Controlling for individual effects and time effects, it is estimated that bank lending declined by 50 cents after one additional dollar of reserve accumulation. A causal relationship is verified by differences-in-differences identification. After one standard deviation reserve accumulation shock, primary dealer banks and foreign bank branches cut lending growth by 0.4 and 1.6 percentage points more than non-primary dealer banks and domestic banks, respectively."
"In Do Hwang, 2018.
 """,2018.,Central Bank Reputation and Inflation-Unemployment Performance: Empirical Evidence from an Executive Survey of 62 Countries,"2018-14, Economic Research Institute, Bank of Korea.","Although there is a well-established theoretical literature that links central bank (CB) reputation with inflation performance following Barro and Gordon, there is little empirical work testing the relationship rigorously. This paper empirically tests the impact of reputation on inflation-unemployment performance using a novel set of data on CB reputation--an annual local business manager survey on central bank policy covering 62 countries during 1995-2016. This paper finds that CB reputation is a significant determinant of inflation: the results of an FE panel and Arellano-Bond difference GMM model show that high-reputation CBs have achieved better inflation performances over the past 20 years with lower levels of inflation than others, holding the output gap and unemployment rate constant. This result remains robust to various control variables including money growth, past inflation levels, exchange rates, and financial crisis dummies. This paper also finds that high CB reputation is associated with a tight anchoring of inflation expectations to inflation targets in inflation-targeting countries. The effects of reputation on the volatility of inflation and unemployment rates are found to be not robust. This paper offers evidence of the opposite-direction causality as well that goes from high inflation to decreased CB reputation."
"Hyeok Jeong & Changyong Choi & Jiyoung Choi, 2018.
 """,2018.,Analysis on the Openness and Economic Welfare of North Korea (in Korean),"2018-13, Economic Research Institute, Bank of Korea.","North Korea's trade volume in 2016 was three times higher than in the mid-1990s. North Korea's external openness seems to have considerably increased, but it still faces difficulties in expanding its external openness due to economic sanctions by the international community. This study uses Arkolakis, Costinot and Rodriguez-Claire's model (ACR model), which measures the economic welfare effects of various international trade models. In the ACR model, the ""import penetration ratio,"" which is the ratio of imports to domestic demand, indicates the degree of external openness, and ""gains from trade"" is a measure of the real income growth rate that occurs when switching from a closed to an open economy. We estimated the import penetration rate and gains from trade of North Korea during 1996-2016 using North Korean foreign trade data from UN Comtrade, IMF DOTS and KOTRA as well as inter-Korean trade data from the Unification Ministry of Korea. The main results of this study are as follows. North Korea's import penetration rate has shown a gradual increase, indicating an expansion of international openness. This trend has become especially clear since 2000 when the North Korean economy began stabilizing after the end of â€œthe Hardship March,â€ although it faltered slightly from 2014 to 2016. In addition, it is estimated that gains from trade is in the range of 1.5%-4.5% based on real income, and the annual change trend is similar to that of the import penetration rate."
"Kevin Larcher & Jaebeom Kim & Youngju Kim, 2018.
 """,2018.,Uncertainty Shocks and Asymmetric Dynamics in Korea: A Nonlinear Approach,"2018-12, Economic Research Institute, Bank of Korea.","This study investigates the impact of uncertainty shocks on macroeconomic activity in Korea. For this purpose, a Smooth Transition VAR model is employed to document the state-dependent dynamics of two distinct types of uncertainty shocks, namely, financial market based and news-based. When nonlinearity is allowed to play a role in our model, quantitatively very different asymmetric dynamics are observed. Following in inflation targeting, the responses tend to be smoother and less pronounced. Our empirical results support the view that the link between uncertainty and macroeconomic activity is clear over both recessions and expansions. Furthermore, the impact of uncertainty shocks is more pronounced when economic activity is depressed especially after shocks originate from the financial market, and not from news-based policy uncertainty in Korea."
"Seungho Jung & Byongki Min & Juwon Kim, 2018.
 """,2018.,An Analysis of the Credit Behaviors of North Korean Defectors in South Korea (in Korean),"2018-11, Economic Research Institute, Bank of Korea.","This paper examines the credit behaviors of North Korean defectors living in South Korea, using Korean credit bureau data. We construct individual-level panel data on North Korean defectors and South Korean residents sharing similar characteristics in terms of demographic and economic variables. The results of our panel analyses reveal a significantly higher number of delinquencies and defaults by North Korean defectors compared to the South Korean control group. Subsequent analysis of the credit management determinants also indicates significant differences between the two groups. While the number of delinquencies by North Korean defectors falls more rapidly than that in the control group as their credit histories lengthen, the number of defaults, which are long-term delinquencies, increases more rapidly. This implies that defectors' credit management capacities are improving as they accumulate financial experience, but that their resilience can be weaker in conditions of heavy debt. While the number of delinquencies in the control group does not differ by gender, the North Korean male defectors, who because of their long-term mandatory military service are expected to lack experience in informal economic activities compared to the female defectors, show a significantly higher number of delinquencies. These findings suggest that the lack of financial knowledge stemming from prolonged residence in a socialist society has a negative impact on defectorsâ€™ financial adaptation in South Korea. Therefore, in order to increase the degree of financial inclusion for North Korean defectors, additional support, such as financial education, should be considered."
"Jihyun Eum, 2018.
 """,2018.,Upgrading Product Quality: The Impact of Tariffs and Standards,"2018-10, Economic Research Institute, Bank of Korea.","In this paper the effects of tariff reduction and enhanced standards on efforts to upgrade product quality are analyzed. Compliance costs are introduced into the model of competition and innovation where the rate of product quality upgrading is affected by both changes in tariffs and standards. Using disaggregated data for European food imports from 159 trading partners over the period 1995 to 2003 across 28 industries, it is found that the effect of lower tariffs and stricter standards on quality upgrading varies non-monotonically, whereby products that already have relatively higher quality are more likely to be upgraded but those having relatively lower quality are less likely to be upgraded."
"SaangJoon Baak & Seung Whan Ryuk, 2018.
 """,2018.,Monetary Policy and Corporate Investment: Analysis of the Asset Price Channel and the Balance Sheet Channel (in Korean),"2018-9, Economic Research Institute, Bank of Korea.","This paper examines the validities of the asset price channel and the balance sheet channel among monetary policy transmission mechanism to confirm whether the monetary policy affect corporate investment or not. Unbalanced dynamic panel model based on system GMM method is employed and financial statements data of Korean firms from 1990 to 2016 are used. â€˜Tobinâ€™s q as independent variable is used to estimate the asset price channel, and cross products of liquidity asset ratio and call rate difference, interaction varible, is input to estimate the balance sheet channel. The empirical test results show that (1) both the asset price channel and the balance sheet channel of monetary policy function statistically significant and (2) the 2 channelsâ€™ effects on bottom 50% in firm size distribution are greater than those on top 50%. Policy implication of this study is that raising policy rate might reduce investments of relatively small firms under the circumstances that the asset price channel and the balance sheet channel are valid."
"Cheolbeom Park & Suyeon Park, 2018.
 """,2018.,Rare Disasters and Exchange Rates: An Empirical Investigation of South Korean Exchange Rates under Tension between the Two Koreas,"2018-8, Economic Research Institute, Bank of Korea.","We investigate the implications of the disaster hypothesis proposed that changes in the probability of the outbreak of a rare disaster and/or expected damage caused by a rare disaster can make exchange rates fluctuate. Assuming that news articles reporting North Korea's actions that raise tensions on the Korean peninsula affect the probability and expected damage of a disastrous war in the region, we find that the South Korean exchange rate depreciates significantly in response to such news articles with the application of a nonparametric approach. We also show through an event study that the South Korean exchange rate depreciates significantly immediately after nuclear tests, although the duration of the significant depreciation is short. These findings are another piece of evidence for the exchange rate disconnect puzzle. Finally, we observe that the response of the exchange rate to news escalating tension levels in Korea varies over time and that the time variability of the response is similar to the habituation learning process."
"Seo, Byeongseon & Jang, Keunho, 2018.
 """,2018.,Inventory Investments and Business Cycles (in Korean),"2018-7, Economic Research Institute, Bank of Korea.","According to the production smoothing hypothesis of inventory investment, firms hold inventories to cope with unexpected changes in demand under the convexity of production costs. Thus, if the hypothesis holds, the volatility of production would be lower than that of demand. However, the production smoothing hypothesis is inconsistent with the empirical regularity that the variability of production is not small compared to that of demand but rather large. To examine the determinants of inventory investment, we conducted a micro-dynamic analysis using the micro-level corporate panel data. The inventory changes induced by the production smoothing hypothesis cannot be supported by the result, while stock-out avoidance behavior is significant. Also, we found that inventory investments have close relationships with corporate profits or cash flows that are strongly pro-cyclical. In the macro-dynamic analysis, we derived two long-run equilibria from the relationship between inventories and sales, and between output and sales. Having analyzed the dynamic properties of inventory investments, we found that the dynamics are dependent on business cycles. During booms, the volatility of inventory investments is amplified due to stock-out avoidance motive, while production smoothing is insignificant. In contrast, during recessions, the non-convexity of production costs amplifies the volatility of inventories, while stock-out avoidance motive is insignificant. We found that the accuracy of business cycle forecasting could be improved by utilizing the dependence of inventory investment dynamics on the business cycle."
"Chung Choe & Namju Kim & Koangsung Choi, 2018.
 """,2018.,The Effects of Job Training Programs on Employability among College Graduates (in Korean),"2018-6, Economic Research Institute, Bank of Korea.","This paper examines the effects of various training programs on employment rate among college graduates. Training programs for youth in Korea are conducted by several providers, thus likely to generate heterogeneous effects. Using the Graduate Occupational Mobility Survey (2009-2013), we estimate job training effects on employability by applying Generalized Propensity Score Matching method. The results confirm heterogeneous treatment effects among training types â€“ while no effects are found in training by private providers, there exist statistically significant effects in training by both public and college providers."
"Sang-yoon Song, 2018.
 """,2018.,Establishment Size and Wage Inequality: The Roles of Performance Pay and Rent Sharing,"2018-4, Economic Research Institute, Bank of Korea.","This study provides new evidence on the large contribution of performance pay to wage inequality among employers via heterogeneous rent-sharing behaviors, focusing on industry affiliation and employer size. Using comprehensive Korean worker-level data, I first show that wage betweeninequality at the industry-size level has substantially contributed to a growing wage inequality trend since 1994 even after controlling for observed andunobserved worker characteristics and factoring in sorting effects; this phenomenon is dominated by the employer size-wage effect. The size-wage effect is mainly due to the differences in performance pay between employer sizes, while the effects of performance pay on within-inequality are limited. I then show the sources of the rising wage between-inequality in terms of firm-side factors using firm-level balance sheet data merged with worker-level data at the industry-size-year level. I find that changes in the estimated rentsharing parameters and the prices of capital-to-labor ratio are the main factors in the increasing dispersal of between-inequality and that they became more positively correlated with wages between 2009 and 2015 than they were before 2009. This positive correlation is observed even more clearly when performance pay is included in wages. These findings show that employers exhibit rent-sharing behavior and compensate for capital dependency using performance pay, and differentials of performance pay among employers are translated into increased between-inequality of wages."
"Jieun Lee, 2018.
 """,2018.,Who Improves or Worsens Liquidity in the Korean Treasury Bond Market?,"2018-3, Economic Research Institute, Bank of Korea.","This study analyzes how heterogenous institutional investors affect Korean Treasury bond liquidity in the over-the-counter (OTC) market using a unique individual bond-level data set over the period from January 2007 to December 2016. We find that bonds with higher foreign bond holding have a greater price impact of trades and lower trading activities, all indicating lower liquidity. The liquidity-reducing effects of foreign investors are stronger for off-the-runs than on-the-runs and for the post-crisis period (2010-2016) than the crisis period (2007-2009). In contrast, bond holdings by domestic financial investment companies contribute to enhancing liquidity. Furthermore, the effect of bond holdings by domestic banks, insurance companies and pension funds on liquidity varies with issuance maturities."
"Jinsoo Lee & Bok-Keun Yu, 2018.
 """,2018.,"What Drives the Stock Market Comovements between Korea and China, Japan and the US?","2018-2, Economic Research Institute, Bank of Korea.","This paper measures the extent of comovements in stock returns between Korea and three major countries (China, Japan and the US) using the industry-level data for Korea from 2003 to 2016, in the spirit of the international capital asset pricing model. It also examines what drives the comovements between Korea and the three countries. We find that the comovements of the Korean stock returns with those of the US and Japan became smaller after the global financial crisis. In contrast, the comovement in stock returns between Korea and China became larger after the crisis. After an additional analysis, we conclude that trade linkage is the main driver of the comovements between Korea and the three countries. Our finding suggests that the concentration of trade with some trading partners can be a destabilizing factor in the domestic financial market if there is a negative shock to trade with those partners. Thus, it is important for Korea to diversify trade with foreign countries to keep its financial market more stable."
